loc_id,province_state,country_region,latitude,longitude,us_locality,us_state,us_county,continent,geocode-earthJSON
92,,Austria,47.5162,14.5501,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":47.5162,""point.lon"":14.5501,""boundary.circle.lat"":47.5162,""boundary.circle.lon"":14.5501,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412497322},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[14.569944,47.481837]},""properties"":{""id"":""1108838959"",""gid"":""whosonfirst:localadmin:1108838959"",""layer"":""localadmin"",""source"":""whosonfirst"",""source_id"":""1108838959"",""name"":""Gaishorn"",""confidence"":0.5,""distance"":4.106,""accuracy"":""centroid"",""country"":""Austria"",""country_gid"":""whosonfirst:country:85632785"",""country_a"":""AUT"",""region"":""Steiermark"",""region_gid"":""whosonfirst:region:85681687"",""region_a"":""ST"",""county"":""Liezen"",""county_gid"":""whosonfirst:county:102049777"",""county_a"":""LI"",""localadmin"":""Gaishorn"",""localadmin_gid"":""whosonfirst:localadmin:1108838959"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Gaishorn, Austria""},""bbox"":[14.5040029769,47.4256138594,14.6403093866,47.5496369316]}],""bbox"":[14.5040029769,47.4256138594,14.6403093866,47.5496369316]}"
93,,Israel,31,35,,,,Asia,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":31,""point.lon"":35,""boundary.circle.lat"":31,""boundary.circle.lon"":35,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412497920},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[34.873288,30.752615]},""properties"":{""id"":""1108720817"",""gid"":""whosonfirst:county:1108720817"",""layer"":""county"",""source"":""whosonfirst"",""source_id"":""1108720817"",""name"":""Beersheba"",""confidence"":0.5,""distance"":30.082,""accuracy"":""centroid"",""country"":""Israel"",""country_gid"":""whosonfirst:country:85632315"",""country_a"":""ISR"",""region"":""Southern"",""region_gid"":""whosonfirst:region:85672531"",""region_a"":""HD"",""county"":""Beersheba"",""county_gid"":""whosonfirst:county:1108720817"",""county_a"":""BS"",""continent"":""Asia"",""continent_gid"":""whosonfirst:continent:102191569"",""label"":""Beersheba, Israel""},""bbox"":[34.267257,29.4904829397,35.4262450753,31.5036088058]}],""bbox"":[34.267257,29.4904829397,35.4262450753,31.5036088058]}"
94,,Pakistan,30.3753,69.3451,,,,Asia,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":30.3753,""point.lon"":69.3451,""boundary.circle.lat"":30.3753,""boundary.circle.lon"":69.3451,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412498475},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[68.900335,30.303371]},""properties"":{""id"":""890420091"",""gid"":""whosonfirst:county:890420091"",""layer"":""county"",""source"":""whosonfirst"",""source_id"":""890420091"",""name"":""Loralai"",""confidence"":0.5,""distance"":43.474,""accuracy"":""centroid"",""country"":""Pakistan"",""country_gid"":""whosonfirst:country:85632659"",""country_a"":""PAK"",""region"":""Balochistan"",""region_gid"":""whosonfirst:region:85675733"",""region_a"":""BA"",""county"":""Loralai"",""county_gid"":""whosonfirst:county:890420091"",""county_a"":""ZH"",""continent"":""Asia"",""continent_gid"":""whosonfirst:continent:102191569"",""label"":""Loralai, Pakistan""},""bbox"":[67.674825591,29.90622822,69.7565226913,30.7053945147]}],""bbox"":[67.674825591,29.90622822,69.7565226913,30.7053945147]}"
95,,Brazil,-14.235,-51.9253,,,,South America,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":-14.235,""point.lon"":-51.9253,""boundary.circle.lat"":-14.235,""boundary.circle.lon"":-51.9253,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412499040},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[-51.889434,-14.155812]},""properties"":{""id"":""102055507"",""gid"":""whosonfirst:county:102055507"",""layer"":""county"",""source"":""whosonfirst"",""source_id"":""102055507"",""name"":""Nova Nazara"",""confidence"":0.5,""distance"":9.628,""accuracy"":""centroid"",""country"":""Brazil"",""country_gid"":""whosonfirst:country:85633009"",""country_a"":""BRA"",""region"":""Mato Grosso"",""region_gid"":""whosonfirst:region:85681955"",""region_a"":""MT"",""county"":""Nova Nazara"",""county_gid"":""whosonfirst:county:102055507"",""continent"":""South America"",""continent_gid"":""whosonfirst:continent:102191577"",""label"":""Nova Nazara, Brazil""},""bbox"":[-52.3389614537,-14.6867544994,-51.4625744192,-13.6056036654]}],""bbox"":[-52.3389614537,-14.6867544994,-51.4625744192,-13.6056036654]}"
96,,Georgia,42.3154,43.3569,,,,Asia,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":42.3154,""point.lon"":43.3569,""boundary.circle.lat"":42.3154,""boundary.circle.lon"":43.3569,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412499591},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[43.52314,42.312655]},""properties"":{""id"":""1108691353"",""gid"":""whosonfirst:county:1108691353"",""layer"":""county"",""source"":""whosonfirst"",""source_id"":""1108691353"",""name"":""Sachkhere"",""confidence"":0.5,""distance"":13.688,""accuracy"":""centroid"",""country"":""Georgia"",""country_gid"":""whosonfirst:country:85633163"",""country_a"":""GEO"",""region"":""Imereti"",""region_gid"":""whosonfirst:region:1108805937"",""region_a"":""IM"",""county"":""Sachkhere"",""county_gid"":""whosonfirst:county:1108691353"",""county_a"":""SC"",""continent"":""Asia"",""continent_gid"":""whosonfirst:continent:102191569"",""label"":""Sachkhere, Georgia""},""bbox"":[43.2601966858,42.0827522278,43.7901420593,42.4563369751]}],""bbox"":[43.2601966858,42.0827522278,43.7901420593,42.4563369751]}"
97,,Greece,39.0742,21.8243,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":39.0742,""point.lon"":21.8243,""boundary.circle.lat"":39.0742,""boundary.circle.lon"":21.8243,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412500130},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[22.831845,38.654648]},""properties"":{""id"":""85684681"",""gid"":""whosonfirst:region:85684681"",""layer"":""region"",""source"":""whosonfirst"",""source_id"":""85684681"",""name"":""Central Greece"",""confidence"":0.5,""distance"":99.034,""accuracy"":""centroid"",""country"":""Greece"",""country_gid"":""whosonfirst:country:85633171"",""country_a"":""GRC"",""region"":""Central Greece"",""region_gid"":""whosonfirst:region:85684681"",""region_a"":""GC"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Central Greece, Greece""},""bbox"":[21.374626,37.932492,24.6856745,39.27322]}],""bbox"":[21.374626,37.932492,24.6856745,39.27322]}"
98,,North Macedonia,41.6086,21.7453,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":41.6086,""point.lon"":21.7453,""boundary.circle.lat"":41.6086,""boundary.circle.lon"":21.7453,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412500684},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[21.591336,41.602585]},""properties"":{""id"":""85674265"",""gid"":""whosonfirst:region:85674265"",""layer"":""region"",""source"":""whosonfirst"",""source_id"":""85674265"",""name"":""Caska Municipality"",""confidence"":0.5,""distance"":12.833,""accuracy"":""centroid"",""country"":""Macedonia"",""country_gid"":""whosonfirst:country:85632373"",""country_a"":""MKD"",""region"":""Caska Municipality"",""region_gid"":""whosonfirst:region:85674265"",""region_a"":""CA"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Caska Municipality, Macedonia""},""bbox"":[21.3694075,41.43522,21.8181195,41.7684155]}],""bbox"":[21.3694075,41.43522,21.8181195,41.7684155]}"
99,,Norway,60.472,8.4689,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":60.472,""point.lon"":8.4689,""boundary.circle.lat"":60.472,""boundary.circle.lon"":8.4689,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412501239},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[8.010966,60.570309]},""properties"":{""id"":""1159297471"",""gid"":""whosonfirst:localadmin:1159297471"",""layer"":""localadmin"",""source"":""whosonfirst"",""source_id"":""1159297471"",""name"":""Hol"",""confidence"":0.5,""distance"":27.369,""accuracy"":""centroid"",""country"":""Norway"",""country_gid"":""whosonfirst:country:85633341"",""country_a"":""NOR"",""region"":""Buskerud"",""region_gid"":""whosonfirst:region:85687105"",""region_a"":""BU"",""localadmin"":""Hol"",""localadmin_gid"":""whosonfirst:localadmin:1159297471"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Hol, Norway""},""bbox"":[7.43884249866,60.3410306481,8.62249596673,60.8665698762]}],""bbox"":[7.43884249866,60.3410306481,8.62249596673,60.8665698762]}"
100,,Romania,45.9432,24.9668,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":45.9432,""point.lon"":24.9668,""boundary.circle.lat"":45.9432,""boundary.circle.lon"":24.9668,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412501800},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[25.300638,45.764946]},""properties"":{""id"":""85687683"",""gid"":""whosonfirst:region:85687683"",""layer"":""region"",""source"":""whosonfirst"",""source_id"":""85687683"",""name"":""Brasov"",""confidence"":0.5,""distance"":32.614,""accuracy"":""centroid"",""country"":""Romania"",""country_gid"":""whosonfirst:country:85633745"",""country_a"":""ROU"",""region"":""Brasov"",""region_gid"":""whosonfirst:region:85687683"",""region_a"":""BV"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Brasov, Romania""},""bbox"":[24.6392755,45.381089,26.104543,46.190519]}],""bbox"":[24.6392755,45.381089,26.104543,46.190519]}"
101,,Denmark,56.2639,9.5018,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":56.2639,""point.lon"":9.5018,""boundary.circle.lat"":56.2639,""boundary.circle.lon"":9.5018,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412502359},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[9.517306,56.192723]},""properties"":{""id"":""1394014121"",""gid"":""whosonfirst:localadmin:1394014121"",""layer"":""localadmin"",""source"":""whosonfirst"",""source_id"":""1394014121"",""name"":""Silkeborg"",""confidence"":0.5,""distance"":7.981,""accuracy"":""centroid"",""country"":""Denmark"",""country_gid"":""whosonfirst:country:85633121"",""country_a"":""DNK"",""region"":""Midtjylland"",""region_gid"":""whosonfirst:region:85682597"",""region_a"":""MJ"",""localadmin"":""Silkeborg"",""localadmin_gid"":""whosonfirst:localadmin:1394014121"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Silkeborg, Denmark""},""bbox"":[9.22224163753,55.9939820892,9.8610946102,56.3695495652]}],""bbox"":[9.22224163753,55.9939820892,9.8610946102,56.3695495652]}"
102,,Estonia,58.5953,25.0136,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":58.5953,""point.lon"":25.0136,""boundary.circle.lat"":58.5953,""boundary.circle.lon"":25.0136,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412502919},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[24.56828,58.398591]},""properties"":{""id"":""85682981"",""gid"":""whosonfirst:region:85682981"",""layer"":""region"",""source"":""whosonfirst"",""source_id"":""85682981"",""name"":""Pärnu County"",""confidence"":0.5,""distance"":33.919,""accuracy"":""centroid"",""country"":""Estonia"",""country_gid"":""whosonfirst:country:85633135"",""country_a"":""EST"",""region"":""Pärnu County"",""region_gid"":""whosonfirst:region:85682981"",""region_a"":""PR"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Pärnu County, Estonia""},""bbox"":[23.610689,57.8644755,25.30718,58.757014]}],""bbox"":[23.610689,57.8644755,25.30718,58.757014]}"
